n,x,y,val,dP,lab,xT,yT
18874,6.72325,-7.994188,0,2076,NaN,NaN,NaN
18875,6.708755,-7.994188,0,2076,NaN,NaN,NaN
18876,6.697159,-7.997078,0,2076,NaN,NaN,NaN
18877,6.688461,-7.988409,0,2075,NaN,NaN,NaN
18878,6.705856,-7.985519,0,2074,NaN,NaN,NaN
18879,6.717452,-7.988409,0,2073,NaN,NaN,NaN
18880,6.731947,-7.991299,0,2073,NaN,NaN,NaN
18881,6.731947,-7.994188,0,2071,NaN,NaN,NaN
18882,6.734846,-7.997078,0,2069,NaN,NaN,NaN
18883,6.731947,-8.002857,0,2068,NaN,NaN,NaN
18884,6.726149,-8.008636,0,2068,NaN,NaN,NaN
18885,6.720351,-8.008636,0,2069,NaN,NaN,NaN
18886,6.729048,-8.002857,0,2069,NaN,NaN,NaN
18887,6.737744,-8.011526,0,2070,NaN,NaN,NaN
18888,6.731947,-8.020194,0,2070,NaN,NaN,NaN
18889,6.720351,-8.028861,0,2070,NaN,NaN,NaN
18890,6.708755,-8.03175,0,2070,NaN,NaN,NaN
18891,6.711654,-8.03464,0,2070,NaN,NaN,NaN
18892,6.714553,-8.03464,0,2070,NaN,NaN,NaN
18893,6.711654,-8.03464,0,2070,NaN,NaN,NaN
18894,6.705856,-8.03175,0,2070,NaN,NaN,NaN
18895,6.702957,-8.014415,0,2070,NaN,NaN,NaN
18896,6.702957,-7.999968,0,2071,NaN,NaN,NaN
18897,6.705856,-7.985519,0,2072,NaN,NaN,NaN
18898,6.711654,-7.98263,0,2072,NaN,NaN,NaN
18899,6.717452,-7.98263,0,2071,NaN,NaN,NaN
18900,6.72325,-7.985519,0,2070,NaN,NaN,NaN
18901,6.717452,-7.991299,0,2069,NaN,NaN,NaN
18902,6.708755,-7.997078,0,2069,NaN,NaN,NaN
18903,6.702957,-8.005747,0,2067,NaN,NaN,NaN
18904,6.705856,-8.011526,0,2065,NaN,NaN,NaN
18905,6.700058,-8.011526,0,2064,NaN,NaN,NaN
18906,6.697159,-8.002857,0,2065,NaN,NaN,NaN
18907,6.688461,-7.994188,0,2066,NaN,NaN,NaN
18908,6.682662,-7.991299,0,2066,NaN,NaN,NaN
18909,6.69136,-7.999968,0,2065,NaN,NaN,NaN
18910,6.714553,-8.008636,0,2065,NaN,NaN,NaN
18911,6.740643,-8.005747,0,2064,NaN,NaN,NaN
18912,6.746441,-8.011526,0,2064,NaN,NaN,NaN
18913,6.731947,-8.017304,0,2064,NaN,NaN,NaN
18914,6.720351,-8.011526,0,2065,NaN,NaN,NaN
18915,6.714553,-7.997078,0,2066,NaN,NaN,NaN
18916,6.711654,-7.97685,0,2066,NaN,NaN,NaN
18917,6.705856,-7.9624,0,2062,NaN,NaN,NaN
18918,6.673964,-7.950839,0,2058,NaN,NaN,NaN
18919,6.592764,-7.96529,0,2058,NaN,NaN,NaN
18920,6.46221,-7.988409,0,2061,NaN,NaN,NaN
18921,6.285128,-8.011526,0,2063,NaN,NaN,NaN
18922,6.070147,-8.03464,0,2063,NaN,NaN,NaN
18923,5.805542,-8.072194,0,2063,NaN,NaN,NaN
18924,5.444584,-8.167493,0,2063,NaN,NaN,NaN
18925,5.074444,-8.297373,0,2062,NaN,NaN,NaN
18926,4.703879,-8.461765,0,2066,NaN,NaN,NaN
18927,4.405972,-8.626016,0,2071,NaN,NaN,NaN
18928,4.093205,-8.772856,0,2076,NaN,NaN,NaN
18929,3.800678,-8.885068,0,2076,NaN,NaN,NaN
18930,3.52845,-8.982838,0,2078,NaN,NaN,NaN
18931,3.341017,-9.057567,0,2080,NaN,NaN,NaN
18932,3.209184,-9.132266,0,2086,NaN,NaN,NaN
18933,3.091972,-9.192576,0,2090,NaN,NaN,NaN
18934,2.92783,-9.238513,0,2093,NaN,NaN,NaN
18935,2.754844,-9.258607,0,2092,NaN,NaN,NaN
18936,2.570074,-9.252866,0,2089,NaN,NaN,NaN
18937,2.399921,-9.270088,0,2086,NaN,NaN,NaN
18938,2.223856,-9.284438,0,2083,NaN,NaN,NaN
18939,2.094715,-9.327482,0,2083,NaN,NaN,NaN
18940,2.012523,-9.353303,0,2083,NaN,NaN,NaN
18941,1.980231,-9.407802,0,2084,NaN,NaN,NaN
18942,1.968488,-9.436479,0,2084,NaN,NaN,NaN
18943,1.991974,-9.459417,0,2084,NaN,NaN,NaN
18944,2.044814,-9.459417,0,2083,NaN,NaN,NaN
18945,2.165159,-9.462284,0,2082,NaN,NaN,NaN
18946,2.314829,-9.445081,0,2082,NaN,NaN,NaN
18947,2.508472,-9.425009,0,2082,NaN,NaN,NaN
18948,2.678596,-9.399198,0,2082,NaN,NaN,NaN
18949,2.877992,-9.376252,0,2078,NaN,NaN,NaN
18950,3.062664,-9.356172,0,2074,NaN,NaN,NaN
18951,3.256062,-9.327482,0,2070,NaN,NaN,NaN
18952,3.423028,-9.318874,0,2070,NaN,NaN,NaN
18953,3.548946,-9.318874,0,2070,NaN,NaN,NaN
18954,3.630921,-9.344696,0,2070,NaN,NaN,NaN
18955,3.692392,-9.367647,0,2070,NaN,NaN,NaN
18956,3.736295,-9.41067,0,2072,NaN,NaN,NaN
18957,3.750929,-9.436479,0,2075,NaN,NaN,NaN
18958,3.7041,-9.482351,0,2078,NaN,NaN,NaN
18959,3.636776,-9.508149,0,2077,NaN,NaN,NaN
18960,3.560658,-9.539675,0,2074,NaN,NaN,NaN
18961,3.47867,-9.545406,0,2071,NaN,NaN,NaN
18962,3.405455,-9.551138,0,2068,NaN,NaN,NaN
18963,3.317582,-9.548272,0,2069,NaN,NaN,NaN
18964,3.238483,-9.539675,0,2070,NaN,NaN,NaN
18965,3.165233,-9.531078,0,2071,NaN,NaN,NaN
18966,3.130069,-9.525346,0,2071,NaN,NaN,NaN
18967,3.124208,-9.519614,0,2071,NaN,NaN,NaN
18968,3.132999,-9.508149,0,2071,NaN,NaN,NaN
18969,3.147651,-9.502417,0,2072,NaN,NaN,NaN
18970,3.179884,-9.502417,0,2072,NaN,NaN,NaN
18971,3.226764,-9.508149,0,2072,NaN,NaN,NaN
18972,3.267781,-9.511016,0,2071,NaN,NaN,NaN
18973,3.323441,-9.516748,0,2070,NaN,NaN,NaN
18974,3.352733,-9.516748,0,2068,NaN,NaN,NaN
18975,3.384953,-9.519614,0,2067,NaN,NaN,NaN
18976,3.376166,-9.516748,0,2067,NaN,NaN,NaN
18977,3.358592,-9.513882,0,2066,NaN,NaN,NaN
18978,3.3293,-9.508149,0,2065,NaN,NaN,NaN
18979,3.302935,-9.508149,0,2063,NaN,NaN,NaN
18980,3.291217,-9.508149,0,2061,NaN,NaN,NaN
18981,3.285358,-9.508149,0,2062,NaN,NaN,NaN
18982,3.288288,-9.52248,0,2062,NaN,NaN,NaN
18983,3.288288,-9.536809,0,2063,NaN,NaN,NaN
18984,3.294147,-9.551138,0,2062,NaN,NaN,NaN
18985,3.294147,-9.551138,0,2061,NaN,NaN,NaN
18986,3.294147,-9.551138,0,2060,NaN,NaN,NaN
18987,3.308794,-9.548272,0,2058,NaN,NaN,NaN
18988,3.332229,-9.545406,0,2056,NaN,NaN,NaN
18989,3.36445,-9.542541,0,2054,NaN,NaN,NaN
18990,3.379095,-9.554003,0,2054,NaN,NaN,NaN
18991,3.387882,-9.562599,0,2055,NaN,NaN,NaN
18992,3.387882,-9.56833,0,2055,NaN,NaN,NaN
18993,3.39374,-9.565465,0,2055,NaN,NaN,NaN
18994,3.402526,-9.559734,0,2054,NaN,NaN,NaN
18995,3.414242,-9.554003,0,2053,NaN,NaN,NaN
18996,3.420099,-9.551138,0,2052,NaN,NaN,NaN
18997,3.425956,-9.559734,0,2052,NaN,NaN,NaN
18998,3.425956,-9.571195,0,2053,NaN,NaN,NaN
18999,3.428885,-9.58552,0,2054,NaN,NaN,NaN
19000,3.431814,-9.59125,0,2054,NaN,NaN,NaN
19001,3.428885,-9.59698,0,2052,NaN,NaN,NaN
19002,3.423028,-9.582655,0,2050,NaN,NaN,NaN
19003,3.423028,-9.56833,0,2048,NaN,NaN,NaN
19004,3.428885,-9.562599,0,2047,NaN,NaN,NaN
19005,3.428885,-9.57406,0,2045,NaN,NaN,NaN
19006,3.434743,-9.588385,0,2045,NaN,NaN,NaN
19007,3.4406,-9.58552,0,2044,NaN,NaN,NaN
19008,3.449386,-9.57979,0,2043,NaN,NaN,NaN
19009,3.443528,-9.576925,0,2044,NaN,NaN,NaN
19010,3.434743,-9.582655,0,2045,NaN,NaN,NaN
19011,3.428885,-9.602709,0,2047,NaN,NaN,NaN
19012,3.425956,-9.614167,0,2048,NaN,NaN,NaN
19013,3.428885,-9.625625,0,2047,NaN,NaN,NaN
19014,3.428885,-9.631353,0,2045,NaN,NaN,NaN
19015,3.431814,-9.639945,0,2045,NaN,NaN,NaN
19016,3.434743,-9.648537,0,2046,NaN,NaN,NaN
19017,3.4406,-9.654265,0,2048,NaN,NaN,NaN
19018,3.452314,-9.654265,0,2049,NaN,NaN,NaN
19019,3.466957,-9.651401,0,2051,NaN,NaN,NaN
19020,3.47867,-9.651401,0,2053,NaN,NaN,NaN
19021,3.487455,-9.654265,0,2053,NaN,NaN,NaN
19022,3.490384,-9.67431,0,2052,NaN,NaN,NaN
19023,3.490384,-9.69149,0,2052,NaN,NaN,NaN
19024,3.484527,-9.700079,0,2053,NaN,NaN,NaN
19025,3.475742,-9.69149,0,2053,NaN,NaN,NaN
19026,3.469885,-9.685763,0,2053,NaN,NaN,NaN
19027,3.469885,-9.680037,0,2052,NaN,NaN,NaN
19028,3.469885,-9.694353,0,2050,NaN,NaN,NaN
19029,3.469885,-9.705805,0,2049,NaN,NaN,NaN
19030,3.469885,-9.705805,0,2049,NaN,NaN,NaN
19031,3.469885,-9.69149,0,2049,NaN,NaN,NaN
19032,3.469885,-9.680037,0,2048,NaN,NaN,NaN
19033,3.472813,-9.685763,0,2048,NaN,NaN,NaN
19034,3.472813,-9.688626,0,2047,NaN,NaN,NaN
19035,3.466957,-9.688626,0,2046,NaN,NaN,NaN
19036,3.464028,-9.685763,0,2043,NaN,NaN,NaN
19037,3.4611,-9.69149,0,2042,NaN,NaN,NaN
19038,3.4611,-9.69149,0,2040,NaN,NaN,NaN
19039,3.4611,-9.69149,0,2040,NaN,NaN,NaN
19040,3.458171,-9.677173,0,2040,NaN,NaN,NaN
19041,3.455243,-9.665719,0,2040,NaN,NaN,NaN
19042,3.458171,-9.657128,0,2039,NaN,NaN,NaN
19043,3.466957,-9.659992,0,2039,NaN,NaN,NaN
19044,3.472813,-9.662856,0,2039,NaN,NaN,NaN
19045,3.472813,-9.662856,0,2038,NaN,NaN,NaN
19046,3.47867,-9.665719,0,2038,NaN,NaN,NaN
19047,3.487455,-9.668583,0,2036,NaN,NaN,NaN
19048,3.493312,-9.668583,0,2035,NaN,NaN,NaN
19049,3.490384,-9.668583,0,2034,NaN,NaN,NaN
19050,3.487455,-9.671446,0,2034,NaN,NaN,NaN
19051,3.487455,-9.671446,0,2034,NaN,NaN,NaN
19052,3.484527,-9.665719,0,2034,NaN,NaN,NaN
19053,3.484527,-9.662856,0,2034,NaN,NaN,NaN
19054,3.484527,-9.665719,0,2032,NaN,NaN,NaN
19055,3.490384,-9.671446,0,2031,NaN,NaN,NaN
19056,3.49624,-9.680037,0,2028,NaN,NaN,NaN
19057,3.487455,-9.6829,0,2028,NaN,NaN,NaN
19058,3.475742,-9.685763,0,2029,NaN,NaN,NaN
19059,3.455243,-9.694353,0,2031,NaN,NaN,NaN
19060,3.4406,-9.702942,0,2033,NaN,NaN,NaN
19061,3.423028,-9.71153,0,2033,NaN,NaN,NaN
19062,3.411313,-9.714393,0,2031,NaN,NaN,NaN
19063,3.405455,-9.717256,0,2030,NaN,NaN,NaN
19064,3.423028,-9.722981,0,2030,NaN,NaN,NaN
19065,3.443528,-9.728706,0,2031,NaN,NaN,NaN
19066,3.472813,-9.731569,0,2029,NaN,NaN,NaN
19067,3.475742,-9.720118,0,2025,NaN,NaN,NaN
19068,3.469885,-9.708668,0,2022,NaN,NaN,NaN
19069,3.455243,-9.697216,0,2021,NaN,NaN,NaN
19070,3.443528,-9.700079,0,2021,NaN,NaN,NaN
19071,3.4406,-9.700079,0,2021,NaN,NaN,NaN
19072,3.4406,-9.697216,0,2022,NaN,NaN,NaN
19073,3.4406,-9.688626,0,2023,NaN,NaN,NaN
19074,3.446457,-9.677173,0,2023,NaN,NaN,NaN
19075,3.449386,-9.67431,0,2023,NaN,NaN,NaN
19076,3.452314,-9.677173,0,2022,NaN,NaN,NaN
19077,3.452314,-9.665719,0,2021,NaN,NaN,NaN
19078,3.452314,-9.654265,0,2019,NaN,NaN,NaN
19079,3.446457,-9.651401,0,2015,NaN,NaN,NaN
19080,3.446457,-9.665719,0,2013,NaN,NaN,NaN
19081,3.446457,-9.680037,0,2012,NaN,NaN,NaN
19082,3.452314,-9.685763,0,2012,NaN,NaN,NaN
19083,3.4611,-9.694353,0,2013,NaN,NaN,NaN
19084,3.466957,-9.697216,0,2011,NaN,NaN,NaN
19085,3.472813,-9.694353,0,2009,NaN,NaN,NaN
19086,3.47867,-9.685763,0,2007,NaN,NaN,NaN
19087,3.507953,-9.671446,0,2007,NaN,NaN,NaN
19088,3.537234,-9.657128,0,2009,NaN,NaN,NaN
19089,3.604573,-9.648537,0,2010,NaN,NaN,NaN
19090,3.657267,-9.654265,0,2012,NaN,NaN,NaN
19091,3.742149,-9.662856,0,2013,NaN,NaN,NaN
19092,3.847496,-9.668583,0,2013,NaN,NaN,NaN
19093,4.008394,-9.671446,0,2011,NaN,NaN,NaN
19094,4.22185,-9.67431,0,2008,NaN,NaN,NaN
19095,4.481932,-9.617032,0,2004,NaN,NaN,NaN
19096,4.750586,-9.551138,0,1998,NaN,NaN,NaN
19097,5.074444,-9.453682,0,1992,NaN,NaN,NaN
19098,5.403803,-9.384857,0,1989,NaN,NaN,NaN
19099,5.724075,-9.270088,0,1987,NaN,NaN,NaN
19100,6.003293,-9.178218,0,1983,NaN,NaN,NaN
19101,6.256087,-9.074808,0,1982,NaN,NaN,NaN
19102,6.476719,-9.025955,0,1980,NaN,NaN,NaN
19103,6.647867,-8.988587,0,1980,NaN,NaN,NaN
19104,6.772527,-8.974213,0,1977,NaN,NaN,NaN
19105,6.87105,-8.962713,0,1975,NaN,NaN,NaN
19106,6.923192,-8.951212,0,1971,NaN,NaN,NaN
19107,6.937674,-8.959838,0,1969,NaN,NaN,NaN
19108,6.960844,-8.965588,0,1965,NaN,NaN,NaN
19109,6.998489,-8.965588,0,1963,NaN,NaN,NaN
19110,7.036128,-8.959838,0,1960,NaN,NaN,NaN
19111,7.091129,-8.939711,0,1960,NaN,NaN,NaN
19112,7.128753,-8.928208,0,1960,NaN,NaN,NaN
19113,7.163477,-8.879315,0,1960,NaN,NaN,NaN
19114,7.160584,-8.839041,0,1961,NaN,NaN,NaN
19115,7.166371,-8.758465,0,1961,NaN,NaN,NaN
19116,7.172158,-8.712407,0,1961,NaN,NaN,NaN
19117,7.175051,-8.666336,0,1961,NaN,NaN,NaN
19118,7.169264,-8.663457,0,1960,NaN,NaN,NaN
19119,7.143222,-8.672096,0,1960,NaN,NaN,NaN
19120,7.108494,-8.680735,0,1960,NaN,NaN,NaN
19121,7.079551,-8.689373,0,1960,NaN,NaN,NaN
19122,7.070867,-8.726801,0,1960,NaN,NaN,NaN
19123,7.076656,-8.787246,0,1960,NaN,NaN,NaN
19124,7.08534,-8.847672,0,1959,NaN,NaN,NaN
19125,7.094023,-8.887944,0,1957,NaN,NaN,NaN
19126,7.096917,-8.905201,0,1954,NaN,NaN,NaN
19127,7.099812,-8.919581,0,1953,NaN,NaN,NaN
19128,7.099812,-8.931084,0,1952,NaN,NaN,NaN
19129,7.099812,-8.939711,0,1952,NaN,NaN,NaN
19130,7.120071,-8.951212,0,1952,NaN,NaN,NaN
19131,7.137434,-8.951212,0,1950,NaN,NaN,NaN
19132,7.15769,-8.951212,0,1948,NaN,NaN,NaN
19133,7.166371,-8.951212,0,1945,NaN,NaN,NaN
19134,7.177944,-8.945461,0,1945,NaN,NaN,NaN
19135,7.186624,-8.933959,0,1945,NaN,NaN,NaN
19136,7.192411,-8.919581,0,1948,NaN,NaN,NaN
19137,7.195304,-8.913829,0,1951,NaN,NaN,NaN
19138,7.198197,-8.899449,0,1952,NaN,NaN,NaN
19139,7.203983,-8.882192,0,1952,NaN,NaN,NaN
19140,7.218447,-8.864933,0,1952,NaN,NaN,NaN
19141,7.244481,-8.859179,0,1949,NaN,NaN,NaN
19142,7.287864,-8.856302,0,1946,NaN,NaN,NaN
19143,7.325455,-8.859179,0,1941,NaN,NaN,NaN
19144,7.360149,-8.862056,0,1938,NaN,NaN,NaN
19145,7.368822,-8.867809,0,1937,NaN,NaN,NaN
19146,7.374604,-8.867809,0,1938,NaN,NaN,NaN
19147,7.374604,-8.864933,0,1940,NaN,NaN,NaN
19148,7.374604,-8.862056,0,1940,NaN,NaN,NaN
19149,7.371713,-8.862056,0,1941,NaN,NaN,NaN
19150,7.365931,-8.859179,0,1941,NaN,NaN,NaN
19151,7.36304,-8.856302,0,1938,NaN,NaN,NaN
19152,7.36304,-8.850549,0,1936,NaN,NaN,NaN
19153,7.365931,-8.847672,0,1934,NaN,NaN,NaN
19154,7.377494,-8.853426,0,1934,NaN,NaN,NaN
19155,7.386166,-8.862056,0,1935,NaN,NaN,NaN
19156,7.383276,-8.870686,0,1935,NaN,NaN,NaN
19157,7.371713,-8.876439,0,1935,NaN,NaN,NaN
19158,7.371713,-8.873562,0,1934,NaN,NaN,NaN
19159,7.377494,-8.873562,0,1933,NaN,NaN,NaN
19160,7.386166,-8.873562,0,1934,NaN,NaN,NaN
19161,7.383276,-8.864933,0,1933,NaN,NaN,NaN
19162,7.380385,-8.853426,0,1933,NaN,NaN,NaN
19163,7.377494,-8.847672,0,1933,NaN,NaN,NaN
19164,7.380385,-8.850549,0,1933,NaN,NaN,NaN
19165,7.386166,-8.850549,0,1934,NaN,NaN,NaN
19166,7.391948,-8.853426,0,1934,NaN,NaN,NaN
19167,7.391948,-8.850549,0,1935,NaN,NaN,NaN
19168,7.386166,-8.847672,0,1936,NaN,NaN,NaN
19169,7.380385,-8.850549,0,1935,NaN,NaN,NaN
19170,7.365931,-8.856302,0,1933,NaN,NaN,NaN
19171,7.360149,-8.856302,0,1932,NaN,NaN,NaN
19172,7.357258,-8.850549,0,1932,NaN,NaN,NaN
19173,7.365931,-8.850549,0,1932,NaN,NaN,NaN
19174,7.374604,-8.859179,0,1932,NaN,NaN,NaN
19175,7.383276,-8.864933,0,1932,NaN,NaN,NaN
19176,7.391948,-8.870686,0,1931,NaN,NaN,NaN
19177,7.391948,-8.870686,0,1931,NaN,NaN,NaN
19178,7.391948,-8.870686,0,1930,NaN,NaN,NaN
19179,7.389057,-8.870686,0,1928,NaN,NaN,NaN
19180,7.383276,-8.870686,0,1927,NaN,NaN,NaN
19181,7.380385,-8.873562,0,1927,NaN,NaN,NaN
19182,7.380385,-8.882192,0,1929,NaN,NaN,NaN
19183,7.380385,-8.887944,0,1932,NaN,NaN,NaN
19184,7.383276,-8.893697,0,1935,NaN,NaN,NaN
19185,7.386166,-8.893697,0,1936,NaN,NaN,NaN
19186,7.389057,-8.893697,0,1934,NaN,NaN,NaN
19187,7.391948,-8.896573,0,1932,NaN,NaN,NaN
19188,7.394838,-8.899449,0,1931,NaN,NaN,NaN
19189,7.429522,-8.899449,0,1928,NaN,NaN,NaN
19190,7.490204,-8.887944,0,1923,NaN,NaN,NaN
19191,7.576865,-8.873562,0,1919,NaN,NaN,NaN
19192,7.669264,-8.856302,0,1916,NaN,NaN,NaN
19193,7.827981,-8.850549,0,1916,NaN,NaN,NaN
19194,8.044218,-8.853426,0,1915,NaN,NaN,NaN
19195,8.291887,-8.867809,0,1914,NaN,NaN,NaN
19196,8.567985,-8.902325,0,1915,NaN,NaN,NaN
19197,8.886724,-8.936835,0,1917,NaN,NaN,NaN
19198,9.222093,-8.968463,0,1919,NaN,NaN,NaN
19199,9.605407,-9.034577,0,1920,NaN,NaN,NaN
19200,9.982154,-9.132266,0,1921,NaN,NaN,NaN
19201,10.363719,-9.244254,0,1920,NaN,NaN,NaN
19202,10.715984,-9.313135,0,1919,NaN,NaN,NaN
19203,11.016466,-9.407802,0,1917,NaN,NaN,NaN
19204,11.302205,-9.508149,0,1916,NaN,NaN,NaN
19205,11.488619,-9.614167,0,1916,NaN,NaN,NaN
19206,11.643776,-9.717256,0,1915,NaN,NaN,NaN
19207,11.739605,-9.831724,0,1915,NaN,NaN,NaN
19208,11.807209,-9.954689,0,1915,NaN,NaN,NaN
19209,11.840999,-10.063279,0,1914,NaN,NaN,NaN
19210,11.840999,-10.166087,0,1911,NaN,NaN,NaN
19211,11.824105,-10.294503,0,1909,NaN,NaN,NaN
19212,11.762144,-10.425665,0,1908,NaN,NaN,NaN
19213,11.669149,-10.553868,0,1908,NaN,NaN,NaN
19214,11.525308,-10.6592,0,1907,NaN,NaN,NaN
19215,11.384144,-10.755927,0,1907,NaN,NaN,NaN
19216,11.24284,-10.844066,0,1907,NaN,NaN,NaN
19217,11.109888,-10.889537,0,1907,NaN,NaN,NaN
19218,10.98248,-10.912267,0,1907,NaN,NaN,NaN
19219,10.854961,-10.909426,0,1908,NaN,NaN,NaN
19220,10.755705,-10.909426,0,1908,NaN,NaN,NaN
19221,10.687605,-10.915108,0,1909,NaN,NaN,NaN
19222,10.653544,-10.926471,0,1910,NaN,NaN,NaN
19223,10.636511,-10.932153,0,1910,NaN,NaN,NaN
19224,10.633672,-10.934993,0,1911,NaN,NaN,NaN
19225,10.673414,-10.963397,0,1912,NaN,NaN,NaN
19226,10.747194,-10.991794,0,1912,NaN,NaN,NaN
19227,10.815267,-11.003152,0,1911,NaN,NaN,NaN
19228,10.880474,-10.986115,0,1911,NaN,NaN,NaN
19229,10.948485,-10.957716,0,1911,NaN,NaN,NaN
19230,11.019298,-10.932153,0,1910,NaN,NaN,NaN
19231,11.084415,-10.903743,0,1909,NaN,NaN,NaN
19232,11.112718,-10.889537,0,1908,NaN,NaN,NaN
19233,11.143845,-10.861119,0,1908,NaN,NaN,NaN
19234,11.152333,-10.821326,0,1909,NaN,NaN,NaN
19235,11.16082,-10.778678,0,1908,NaN,NaN,NaN
19236,11.155162,-10.761615,0,1908,NaN,NaN,NaN
19237,11.141016,-10.767303,0,1908,NaN,NaN,NaN
19238,11.126868,-10.775834,0,1908,NaN,NaN,NaN
19239,11.109888,-10.790052,0,1907,NaN,NaN,NaN
19240,11.107058,-10.804268,0,1907,NaN,NaN,NaN
19241,11.101398,-10.824168,0,1906,NaN,NaN,NaN
19242,11.104228,-10.846908,0,1904,NaN,NaN,NaN
19243,11.107058,-10.875328,0,1903,NaN,NaN,NaN
19244,11.109888,-10.898061,0,1902,NaN,NaN,NaN
19245,11.118378,-10.915108,0,1903,NaN,NaN,NaN
19246,11.143845,-10.915108,0,1903,NaN,NaN,NaN
19247,11.172136,-10.909426,0,1904,NaN,NaN,NaN
19248,11.194765,-10.892378,0,1904,NaN,NaN,NaN
19249,11.200422,-10.872487,0,1904,NaN,NaN,NaN
19250,11.197594,-10.861119,0,1903,NaN,NaN,NaN
19251,11.191937,-10.866803,0,1903,NaN,NaN,NaN
19252,11.18628,-10.869645,0,1903,NaN,NaN,NaN
19253,11.183451,-10.872487,0,1903,NaN,NaN,NaN
19254,11.18628,-10.883853,0,1903,NaN,NaN,NaN
19255,11.206079,-10.895219,0,1903,NaN,NaN,NaN
19256,11.228702,-10.909426,0,1903,NaN,NaN,NaN
19257,11.240013,-10.906584,0,1903,NaN,NaN,NaN
19258,11.245668,-10.912267,0,1903,NaN,NaN,NaN
19259,11.251323,-10.917949,0,1903,NaN,NaN,NaN
19260,11.256977,-10.920789,0,1901,NaN,NaN,NaN
19261,11.256977,-10.920789,0,1899,NaN,NaN,NaN
19262,11.245668,-10.917949,0,1898,NaN,NaN,NaN
19263,11.237185,-10.915108,0,1898,NaN,NaN,NaN
19264,11.223047,-10.917949,0,1899,NaN,NaN,NaN
19265,11.223047,-10.920789,0,1899,NaN,NaN,NaN
19266,11.234358,-10.92363,0,1898,NaN,NaN,NaN
19267,11.248495,-10.920789,0,1897,NaN,NaN,NaN
19268,11.259804,-10.915108,0,1895,NaN,NaN,NaN
19269,11.25415,-10.912267,0,1895,NaN,NaN,NaN
19270,11.248495,-10.909426,0,1895,NaN,NaN,NaN
19271,11.256977,-10.909426,0,1895,NaN,NaN,NaN
19272,11.268285,-10.912267,0,1895,NaN,NaN,NaN
19273,11.279593,-10.912267,0,1897,NaN,NaN,NaN
19274,11.279593,-10.903743,0,1898,NaN,NaN,NaN
19275,11.279593,-10.895219,0,1899,NaN,NaN,NaN
19276,11.279593,-10.895219,0,1898,NaN,NaN,NaN
19277,11.296552,-10.903743,0,1897,NaN,NaN,NaN
19278,11.310684,-10.912267,0,1895,NaN,NaN,NaN
19279,11.321988,-10.926471,0,1895,NaN,NaN,NaN
19280,11.31351,-10.937834,0,1896,NaN,NaN,NaN
19281,11.305031,-10.946355,0,1896,NaN,NaN,NaN
19282,11.296552,-10.946355,0,1897,NaN,NaN,NaN
19283,11.293726,-10.937834,0,1898,NaN,NaN,NaN
19284,11.288073,-10.932153,0,1898,NaN,NaN,NaN
19285,11.290899,-10.932153,0,1898,NaN,NaN,NaN
19286,11.296552,-10.932153,0,1898,NaN,NaN,NaN
19287,11.302205,-10.934993,0,1898,NaN,NaN,NaN
19288,11.305031,-10.937834,0,1896,NaN,NaN,NaN
19289,11.302205,-10.946355,0,1895,NaN,NaN,NaN
19290,11.299379,-10.957716,0,1893,NaN,NaN,NaN
19291,11.296552,-10.963397,0,1894,NaN,NaN,NaN
19292,11.299379,-10.954876,0,1895,NaN,NaN,NaN
19293,11.299379,-10.946355,0,1895,NaN,NaN,NaN
19294,11.293726,-10.937834,0,1895,NaN,NaN,NaN
19295,11.28242,-10.937834,0,1896,NaN,NaN,NaN
19296,11.271112,-10.937834,0,1897,NaN,NaN,NaN
19297,11.285246,-10.937834,0,1898,NaN,NaN,NaN
19298,11.305031,-10.934993,0,1897,NaN,NaN,NaN
19299,11.316336,-10.934993,0,1897,NaN,NaN,NaN
19300,11.305031,-10.934993,0,1896,NaN,NaN,NaN
19301,11.319162,-10.940674,0,1895,NaN,NaN,NaN
19302,11.341768,-10.946355,0,1894,NaN,NaN,NaN
19303,11.35872,-10.949196,0,1892,NaN,NaN,NaN
19304,11.35307,-10.952036,0,1892,NaN,NaN,NaN
19305,11.350244,-10.954876,0,1891,NaN,NaN,NaN
19306,11.350244,-10.960556,0,1893,NaN,NaN,NaN
19307,11.355895,-10.960556,0,1892,NaN,NaN,NaN
19308,11.361545,-10.963397,0,1890,NaN,NaN,NaN
19309,11.367195,-10.971916,0,1889,NaN,NaN,NaN
19310,11.36437,-10.983276,0,1888,NaN,NaN,NaN
19311,11.35307,-10.997473,0,1889,NaN,NaN,NaN
19312,11.338942,-11.003152,0,1891,NaN,NaN,NaN
19313,11.333291,-11.000313,0,1890,NaN,NaN,NaN
19314,11.338942,-10.991794,0,1887,NaN,NaN,NaN
19315,11.344593,-10.986115,0,1885,NaN,NaN,NaN
19316,11.341768,-10.986115,0,1886,NaN,NaN,NaN
19317,11.338942,-10.988955,0,1885,NaN,NaN,NaN
19318,11.336117,-10.994634,0,1884,NaN,NaN,NaN
19319,11.333291,-10.986115,0,1884,NaN,NaN,NaN
19320,11.330465,-10.974756,0,1884,NaN,NaN,NaN
19321,11.333291,-10.966237,0,1883,NaN,NaN,NaN
19322,11.336117,-10.969077,0,1883,NaN,NaN,NaN
19323,11.338942,-10.971916,0,1884,NaN,NaN,NaN
